Date,Close
2018-03-03,28.280733
2018-03-04,50.339073
2018-03-05,38.530384
2018-03-06,33.202557
2018-03-07,30.833271
2018-03-08,29.055719
2018-03-09,26.988222
2018-03-10,25.957111
2018-03-11,28.030872
2018-03-12,25.792339
2018-03-13,26.186977
2018-03-14,21.882547
2018-03-15,21.913525
2018-03-16,20.968016
2018-03-17,20.086533
2018-03-18,19.251947
2018-03-19,21.262959
2018-03-20,20.887283
2018-03-21,19.408178
2018-03-22,18.939564
2018-03-23,17.479546
2018-03-24,16.904053
2018-03-25,17.421038
2018-03-26,18.520037
2018-03-27,17.775818
2018-03-28,17.548637
2018-03-29,14.642409
2018-03-30,13.263928
2018-03-31,14.374876
2018-04-01,14.316853
2018-04-02,14.550818
2018-04-03,15.29062
2018-04-04,14.030213
2018-04-05,14.227638
2018-04-06,13.429039
2018-04-07,18.169806
2018-04-08,18.072222
2018-04-09,15.900872
2018-04-10,15.638308
2018-04-11,16.870447
2018-04-12,17.727325
2018-04-13,18.233953
2018-04-14,19.105017
2018-04-15,19.705168
2018-04-16,18.610092
2018-04-17,17.938475
2018-04-18,19.195938
2018-04-19,20.790104
2018-04-20,23.185875
2018-04-21,22.229235
2018-04-22,22.650841
2018-04-23,23.541475
2018-04-24,24.621586
2018-04-25,21.393373
2018-04-26,23.002953
2018-04-27,22.150202
2018-04-28,23.204857
2018-04-29,22.077225
2018-04-30,20.807089
2018-05-01,20.978085
2018-05-02,24.496798
2018-05-03,22.962877
2018-05-04,22.127151
2018-05-05,22.126381
2018-05-06,21.319105
2018-05-07,19.831615
2018-05-08,20.204828
2018-05-09,20.587582
2018-05-10,18.106468
2018-05-11,15.631568
2018-05-12,15.676084
2018-05-13,16.897633
2018-05-14,16.526686
2018-05-15,16.30625
2018-05-16,16.259617
2018-05-17,15.634829
2018-05-18,15.969235
2018-05-19,15.757521
2018-05-20,16.208796
2018-05-21,15.369017
2018-05-22,13.776616
2018-05-23,12.22503
2018-05-24,12.692858
2018-05-25,13.071844
2018-05-26,12.856002
2018-05-27,13.223972
2018-05-28,11.4025
2018-05-29,12.455667
2018-05-30,11.882182
2018-05-31,12.662261
2018-06-01,12.80531
2018-06-02,12.8367
2018-06-03,13.13067
2018-06-04,12.154741
2018-06-05,11.914366
2018-06-06,13.26021
2018-06-07,12.483633
2018-06-08,12.665655
2018-06-09,12.45609
2018-06-10,10.545944
2018-06-11,10.64921
2018-06-12,10.0844
2018-06-13,9.727078
2018-06-14,11.259044
2018-06-15,10.423633
2018-06-16,10.674137
2018-06-17,10.138751
2018-06-18,10.503974
2018-06-19,11.034528
2018-06-20,10.706866
2018-06-21,10.334502
2018-06-22,9.104263
2018-06-23,9.331689
2018-06-24,9.184989
2018-06-25,9.297834
2018-06-26,9.064388
2018-06-27,9.179562
2018-06-28,8.65356
2018-06-29,8.841448
2018-06-30,9.408581
2018-07-01,8.847618
2018-07-02,9.008831
2018-07-03,8.938075
2018-07-04,9.071727
2018-07-05,8.968354
2018-07-06,8.772111
2018-07-07,8.972848
2018-07-08,8.628265
2018-07-09,8.163859
2018-07-10,7.397332
2018-07-11,7.150375
2018-07-12,8.617994
2018-07-13,9.055275
2018-07-14,9.338576
2018-07-15,9.554782
2018-07-16,9.564558
2018-07-17,11.994717
2018-07-18,11.14479
2018-07-19,10.585499
2018-07-20,10.935733
2018-07-21,10.467455
2018-07-22,11.01916
2018-07-23,10.770501
2018-07-24,12.131039
2018-07-25,11.705934
2018-07-26,10.613065
2018-07-27,11.25244
2018-07-28,11.261967
2018-07-29,11.90137
2018-07-30,12.154308
2018-07-31,12.304582
2018-08-01,11.034994
2018-08-02,10.37993
2018-08-03,10.164097
2018-08-04,9.898843
2018-08-05,11.188799
2018-08-06,11.954625
2018-08-07,11.898935
2018-08-08,9.537537
2018-08-09,10.385972
2018-08-10,9.724007
2018-08-11,9.675324
2018-08-12,10.088478
2018-08-13,9.365817
2018-08-14,8.316787
2018-08-15,8.129627
2018-08-16,8.730884
2018-08-17,9.25046
2018-08-18,8.073121
2018-08-19,8.479535
2018-08-20,7.963437
2018-08-21,7.834477
2018-08-22,7.457239
2018-08-23,7.777675
2018-08-24,7.656424
2018-08-25,7.611023
2018-08-26,7.220498
2018-08-27,6.951073
2018-08-28,6.600855
2018-08-29,6.19161
2018-08-30,6.23354
2018-08-31,6.247444
2018-09-01,6.423963
2018-09-02,6.456983
2018-09-03,6.413105
2018-09-04,6.297317
2018-09-05,5.25751
2018-09-06,5.114867
2018-09-07,4.928692
2018-09-08,4.549378
2018-09-09,4.70368
2018-09-10,4.590274
2018-09-11,4.495971
2018-09-12,4.382835
2018-09-13,4.718453
2018-09-14,4.425423
2018-09-15,4.28855
2018-09-16,4.195642
2018-09-17,4.025243
2018-09-18,4.014473
2018-09-19,4.092345
2018-09-20,4.128831
2018-09-21,4.328597
2018-09-22,4.140523
2018-09-23,4.362124
2018-09-24,4.361151
2018-09-25,4.245222
2018-09-26,4.331205
2018-09-27,4.389514
2018-09-28,4.223065
2018-09-29,4.007853
2018-09-30,4.233509
2018-10-01,4.208518
2018-10-02,4.065121
2018-10-03,4.318208
2018-10-04,5.297055
2018-10-05,5.597453
2018-10-06,5.74001
2018-10-07,7.554878
2018-10-08,6.92747
2018-10-09,6.057546
2018-10-10,6.288136
2018-10-11,5.282682
2018-10-12,5.024161
2018-10-13,4.861505
2018-10-14,4.905056
2018-10-15,4.912091
2018-10-16,4.712076
2018-10-17,4.588912
2018-10-18,7.317595
2018-10-19,6.115175
2018-10-20,6.155608
2018-10-21,6.118843
2018-10-22,6.478516
2018-10-23,6.101457
2018-10-24,5.823765
2018-10-25,6.203017
2018-10-26,6.812112
2018-10-27,6.587853
2018-10-28,6.468405
2018-10-29,5.974978
2018-10-30,6.375055
2018-10-31,6.609365
2018-11-01,6.615842
2018-11-02,6.370344
2018-11-03,6.225808
2018-11-04,6.145871
2018-11-05,6.042289
2018-11-06,6.23676
2018-11-07,6.301421
2018-11-08,6.199359
2018-11-09,5.456963
2018-11-10,5.653972
2018-11-11,5.146215
2018-11-12,4.979002
2018-11-13,5.088485
2018-11-14,4.557511
2018-11-15,4.191451
2018-11-16,4.106477
2018-11-17,4.096872
2018-11-18,4.314601
2018-11-19,3.45736
2018-11-20,3.509829
2018-11-21,3.44358
2018-11-22,3.346233
2018-11-23,3.430368
2018-11-24,2.968891
2018-11-25,2.833756
2018-11-26,2.688109
2018-11-27,2.779684
2018-11-28,2.965051
2018-11-29,3.932701
2018-11-30,3.266951
2018-12-01,3.516189
2018-12-02,3.727309
2018-12-03,3.798326
2018-12-04,4.517452
2018-12-05,3.891715
2018-12-06,3.297761
2018-12-07,3.577706
2018-12-08,3.650164
2018-12-09,3.696148
2018-12-10,3.688957
2018-12-11,3.68034
2018-12-12,3.687405
2018-12-13,4.033277
2018-12-14,3.871076
2018-12-15,3.497919
2018-12-16,3.616124
2018-12-17,4.296174
2018-12-18,4.183574
2018-12-19,4.91146
2018-12-20,4.663741
2018-12-21,4.191794
2018-12-22,3.863694
2018-12-23,4.219419
2018-12-24,4.363208
2018-12-25,3.915497
2018-12-26,3.916129
2018-12-27,3.673865
2018-12-28,3.705048
2018-12-29,3.69788
2018-12-30,3.527893
2018-12-31,3.135526
2019-01-01,3.248191
2019-01-02,3.598552
2019-01-03,3.584414
2019-01-04,3.50248
2019-01-05,3.495613
2019-01-06,3.903009
2019-01-07,3.738292
2019-01-08,3.706889
2019-01-09,3.639353
2019-01-10,3.736762
2019-01-11,3.925252
2019-01-12,3.966856
2019-01-13,3.701728
2019-01-14,4.003496
2019-01-15,4.290349
2019-01-16,4.10939
2019-01-17,4.309321
2019-01-18,4.468545
2019-01-19,4.572967
2019-01-20,4.386331
2019-01-21,4.256784
2019-01-22,4.430602
2019-01-23,4.863462
2019-01-24,4.785818
2019-01-25,4.712376
2019-01-26,4.618567
2019-01-27,4.47066
2019-01-28,4.37149
2019-01-29,4.529653
2019-01-30,4.293213
2019-01-31,4.109802
2019-02-01,4.443722
2019-02-02,4.690865
2019-02-03,4.558467
2019-02-04,4.457957
2019-02-05,4.482259
2019-02-06,4.523206
2019-02-07,4.455194
2019-02-08,4.909309
2019-02-09,4.632698
2019-02-10,4.748561
2019-02-11,4.617294
2019-02-12,4.733137
2019-02-13,4.642344
2019-02-14,4.9054
2019-02-15,4.814792
2019-02-16,4.728482
2019-02-17,4.919138
2019-02-18,5.02059
2019-02-19,4.955322
2019-02-20,5.02907
2019-02-21,4.896925
2019-02-22,4.901043
2019-02-23,4.959611
2019-02-24,4.538968
2019-02-25,4.876018
2019-02-26,4.893704
2019-02-27,5.550915
2019-02-28,5.693694
2019-03-01,5.950485
2019-03-02,6.014218
2019-03-03,6.352166
2019-03-04,6.117679
2019-03-05,6.188706
2019-03-06,6.631541
2019-03-07,6.85744
2019-03-08,6.848189
2019-03-09,6.787994
2019-03-10,7.006123
2019-03-11,7.473718
2019-03-12,7.225531
2019-03-13,6.981759
2019-03-14,7.213836
2019-03-15,7.09832
2019-03-16,7.251164
2019-03-17,7.170975
2019-03-18,7.22737
2019-03-19,7.179654
2019-03-20,6.946912
2019-03-21,8.911085
2019-03-22,10.714014
2019-03-23,9.848816
2019-03-24,10.197162
2019-03-25,9.807876
2019-03-26,11.120852
2019-03-27,11.846026
2019-03-28,10.933156
2019-03-29,10.185433
2019-03-30,10.918926
2019-03-31,10.638921
2019-04-01,11.495106
2019-04-02,12.430682
2019-04-03,14.253652
2019-04-04,13.251888
2019-04-05,12.859226
2019-04-06,12.550385
2019-04-07,13.077059
2019-04-08,12.902345
2019-04-09,12.23083
2019-04-10,11.779882
2019-04-11,11.602158
2019-04-12,11.766263
2019-04-13,11.293023
2019-04-14,11.224495
2019-04-15,11.369203
2019-04-16,13.046778
2019-04-17,11.618767
2019-04-18,12.380902
2019-04-19,11.711895
2019-04-20,12.19813
2019-04-21,12.013233
2019-04-22,11.829084
2019-04-23,12.541515
2019-04-24,12.160377
2019-04-25,11.223993
2019-04-26,11.60065
2019-04-27,11.44642
2019-04-28,12.068514
2019-04-29,11.662513
2019-04-30,11.732721
2019-05-01,12.082274
2019-05-02,12.641235
2019-05-03,14.000398
2019-05-04,13.947631
2019-05-05,13.16459
2019-05-06,13.41257
2019-05-07,13.35578
2019-05-08,13.243898
2019-05-09,13.253841
2019-05-10,13.204378
2019-05-11,13.971622
2019-05-12,13.533575
2019-05-13,14.41641
2019-05-14,12.787837
2019-05-15,13.088136
2019-05-16,12.119906
2019-05-17,10.669061
2019-05-18,10.18886
2019-05-19,10.213403
2019-05-20,10.428986
2019-05-21,10.663543
2019-05-22,10.791089
2019-05-23,11.672308
2019-05-24,12.084858
2019-05-25,12.257775
2019-05-26,13.058658
2019-05-27,12.777381
2019-05-28,12.436629
2019-05-29,11.773097
2019-05-30,11.423775
2019-05-31,12.134927
2019-06-01,12.145731
2019-06-02,12.385512
2019-06-03,11.129301
2019-06-04,10.453961
2019-06-05,10.714821
2019-06-06,10.536191
2019-06-07,10.665572
2019-06-08,8.7824
2019-06-09,8.349477
2019-06-10,9.483931
2019-06-11,9.907514
2019-06-12,10.194934
2019-06-13,11.722412
2019-06-14,11.929256
2019-06-15,11.08969
2019-06-16,10.500106
2019-06-17,11.184549
2019-06-18,10.489879
2019-06-19,11.135593
2019-06-20,10.63733
2019-06-21,11.213796
2019-06-22,10.0986
2019-06-23,9.336266
2019-06-24,8.739167
2019-06-25,9.242241
2019-06-26,8.95386
2019-06-27,8.180484
2019-06-28,9.537551
2019-06-29,9.125653
2019-06-30,8.33854
2019-07-01,8.365998
2019-07-02,8.418002
2019-07-03,8.841374
2019-07-04,7.561335
2019-07-05,8.114252
2019-07-06,7.906817
2019-07-07,8.480492
2019-07-08,8.491878
2019-07-09,9.324532
2019-07-10,8.135326
2019-07-11,7.758347
2019-07-12,8.353194
2019-07-13,7.933605
2019-07-14,7.543953
2019-07-15,8.594223
2019-07-16,7.264109
2019-07-17,7.4094
2019-07-18,8.642658
2019-07-19,8.640967
2019-07-20,8.992332
2019-07-21,8.317371
2019-07-22,7.739695
2019-07-23,7.782362
2019-07-24,8.085425
2019-07-25,8.185599
2019-07-26,8.172518
2019-07-27,7.812862
2019-07-28,7.952468
2019-07-29,7.750803
2019-07-30,7.560106
2019-07-31,7.774037
2019-08-01,8.989183
2019-08-02,8.679575
2019-08-03,8.886441
2019-08-04,8.752298
2019-08-05,9.22113
2019-08-06,8.525258
2019-08-07,7.818051
2019-08-08,7.138738
2019-08-09,6.690924
2019-08-10,6.637572
2019-08-11,7.30747
2019-08-12,6.911848
2019-08-13,7.152143
2019-08-14,6.706922
2019-08-15,7.069652
2019-08-16,6.509005
2019-08-17,6.742879
2019-08-18,6.230282
2019-08-19,7.146859
2019-08-20,7.009
2019-08-21,6.517133
2019-08-22,6.17027
2019-08-23,6.64943
2019-08-24,6.503042
2019-08-25,6.411572
2019-08-26,6.420753
2019-08-27,6.448124
2019-08-28,5.547894
2019-08-29,5.676236
2019-08-30,5.972981
2019-08-31,6.305561
2019-09-01,6.094144
2019-09-02,6.358455
2019-09-03,6.555949
2019-09-04,6.797638
2019-09-05,6.119354
2019-09-06,6.028549
2019-09-07,6.492165
2019-09-08,6.558601
2019-09-09,6.42873
2019-09-10,6.200678
2019-09-11,6.175498
2019-09-12,6.469429
2019-09-13,6.537474
2019-09-14,6.689556
2019-09-15,6.412322
2019-09-16,6.451854
2019-09-17,6.376417
2019-09-18,6.344441
2019-09-19,6.743515
2019-09-20,6.582113
2019-09-21,6.515465
2019-09-22,6.629249
2019-09-23,6.510974
2019-09-24,5.748029
2019-09-25,6.223588
2019-09-26,6.319136
2019-09-27,6.228217
2019-09-28,5.944899
2019-09-29,5.505378
2019-09-30,5.724429
2019-10-01,6.255546
2019-10-02,5.868642
2019-10-03,6.59898
2019-10-04,6.848995
2019-10-05,6.947767
2019-10-06,6.871231
2019-10-07,7.070749
2019-10-08,7.454722
2019-10-09,7.487765
2019-10-10,7.338798
2019-10-11,7.419548
2019-10-12,7.228235
2019-10-13,7.40193
2019-10-14,7.528776
2019-10-15,7.089563
2019-10-16,6.774619
2019-10-17,6.517781
2019-10-18,5.584366
2019-10-19,5.65851
2019-10-20,5.833647
2019-10-21,5.190785
2019-10-22,4.86826
2019-10-23,4.764895
2019-10-24,4.578049
2019-10-25,5.224691
2019-10-26,4.922321
2019-10-27,5.01236
2019-10-28,4.774731
2019-10-29,5.13927
2019-10-30,5.733442
2019-10-31,8.201378
2019-11-01,7.107322
2019-11-02,6.811802
2019-11-03,6.470311
2019-11-04,6.666752
2019-11-05,7.216005
2019-11-06,6.963424
2019-11-07,7.46687
2019-11-08,8.895678
2019-11-09,9.801728
2019-11-10,10.153316
2019-11-11,10.462022
2019-11-12,10.10144
2019-11-13,10.351037
2019-11-14,10.128966
2019-11-15,9.869831
2019-11-16,9.879494
2019-11-17,9.750655
2019-11-18,9.915534
2019-11-19,10.283742
2019-11-20,10.564601
2019-11-21,8.825586
2019-11-22,8.326075
2019-11-23,8.407686
2019-11-24,7.840622
2019-11-25,7.337067
2019-11-26,7.09686
2019-11-27,8.48315
2019-11-28,8.207172
2019-11-29,9.304346
2019-11-30,8.348999
2019-12-01,8.19208
2019-12-02,8.378743
2019-12-03,7.902136
2019-12-04,7.554455
2019-12-05,7.656961
2019-12-06,8.162053
2019-12-07,8.381719
2019-12-08,8.57613
2019-12-09,8.470803
2019-12-10,8.287574
2019-12-11,9.035418
2019-12-12,8.927094
2019-12-13,8.723325
2019-12-14,8.493457
2019-12-15,8.023565
2019-12-16,7.759161
2019-12-17,7.257729
2019-12-18,7.451502
2019-12-19,7.763771
2019-12-20,7.675822
2019-12-21,7.96261
2019-12-22,8.615634
2019-12-23,8.382363
2019-12-24,8.408039
2019-12-25,8.386615
2019-12-26,8.220984
2019-12-27,8.288402
2019-12-28,8.234613
2019-12-29,8.48498
2019-12-30,8.555917
2019-12-31,8.246165
2020-01-01,8.259339
2020-01-02,8.104216
2020-01-03,8.412706
2020-01-04,8.735682
2020-01-05,8.807291
2020-01-06,9.035122
2020-01-07,8.960068
2020-01-08,8.887588
2020-01-09,8.84984
2020-01-10,9.138621
2020-01-11,9.299994
2020-01-12,9.450247
2020-01-13,8.512589
2020-01-14,7.678695
2020-01-15,8.044486
2020-01-16,8.073261
2020-01-17,7.814738
2020-01-18,7.849711
2020-01-19,7.655959
2020-01-20,7.574986
2020-01-21,7.715894
2020-01-22,7.78967
2020-01-23,7.480993
2020-01-24,7.471279
2020-01-25,7.568325
2020-01-26,8.166127
2020-01-27,8.298426
2020-01-28,8.477161
2020-01-29,8.377035
2020-01-30,8.565146
2020-01-31,8.295266
2020-02-01,8.042895
2020-02-02,8.041143
2020-02-03,8.121184
2020-02-04,7.814912
2020-02-05,8.076337
2020-02-06,8.095847
2020-02-07,8.40539
2020-02-08,8.308041
2020-02-09,8.493714
2020-02-10,8.072627
2020-02-11,7.89207
2020-02-12,8.453378
2020-02-13,6.874341
2020-02-14,6.814127
2020-02-15,6.665945
2020-02-16,6.691881
2020-02-17,6.478493
2020-02-18,7.2826
2020-02-19,6.925937
2020-02-20,13.462313
2020-02-21,13.572995
2020-02-22,12.899511
2020-02-23,11.855084
2020-02-24,10.849452
2020-02-25,11.405723
2020-02-26,9.975749
2020-02-27,10.346333
2020-02-28,10.880796
2020-02-29,11.620636
2020-03-01,11.640613
2020-03-02,12.213068
2020-03-03,12.59336
2020-03-04,13.096133
2020-03-05,13.540113
2020-03-06,13.74069
2020-03-07,12.80785
2020-03-08,11.549379
2020-03-09,11.162471
2020-03-10,11.376856
2020-03-11,11.464976
2020-03-12,6.72746
2020-03-13,8.763335
2020-03-14,8.244275
2020-03-15,7.946019
2020-03-16,7.065882
2020-03-17,7.710267
2020-03-18,7.618659
2020-03-19,20.415899
2020-03-20,18.761141
2020-03-21,18.33407
2020-03-22,16.945087
2020-03-23,18.084963
2020-03-24,19.052956
2020-03-25,19.629784
2020-03-26,23.511757
2020-03-27,22.472137
2020-03-28,22.86425
2020-03-29,21.347752
2020-03-30,22.928789
2020-03-31,22.828938
2020-04-01,23.604309
2020-04-02,23.009911
2020-04-03,23.563654
2020-04-04,24.257101
2020-04-05,24.255306
2020-04-06,23.840475
2020-04-07,23.3158
2020-04-08,23.794033
2020-04-09,24.020533
2020-04-10,23.523262
2020-04-11,23.851952
2020-04-12,24.165409
2020-04-13,23.7988
2020-04-14,24.582699
2020-04-15,24.264753
2020-04-16,25.277048
2020-04-17,25.674774
2020-04-18,27.995417
2020-04-19,32.797501
2020-04-20,29.29237
2020-04-21,30.197908
2020-04-22,31.49353
2020-04-23,30.552773
2020-04-24,29.566278
2020-04-25,29.371164
2020-04-26,29.687897
2020-04-27,29.577263
2020-04-28,29.371428
2020-04-29,32.057446
2020-04-30,29.058119
2020-05-01,31.506077
2020-05-02,31.385403
2020-05-03,29.650549
2020-05-04,31.676905
2020-05-05,33.760456
2020-05-06,44.900352
2020-05-07,42.049053
2020-05-08,48.440029
2020-05-09,47.798622
2020-05-10,42.494247
2020-05-11,36.61055
2020-05-12,41.839676
2020-05-13,41.835724
2020-05-14,40.648651
2020-05-15,36.331158
2020-05-16,37.003296
2020-05-17,40.76001
2020-05-18,38.202278
2020-05-19,36.80674
2020-05-20,35.027939
2020-05-21,31.424856
2020-05-22,37.598492
2020-05-23,37.429466
2020-05-24,34.723885
2020-05-25,32.82275
2020-05-26,32.535854
2020-05-27,34.149151
2020-05-28,34.389046
2020-05-29,31.944302
2020-05-30,33.340904
2020-05-31,32.076473
2020-06-01,32.034023
2020-06-02,30.256557
2020-06-03,31.883801
2020-06-04,33.275482
2020-06-05,32.739899
2020-06-06,33.001869
2020-06-07,33.050705
2020-06-08,32.895397
2020-06-09,33.128475
2020-06-10,35.366287
2020-06-11,33.000053
2020-06-12,33.842728
2020-06-13,34.892082
2020-06-14,35.81279
2020-06-15,34.014435
2020-06-16,34.232445
2020-06-17,34.039333
2020-06-18,32.887173
2020-06-19,31.843756
2020-06-20,32.612232
2020-06-21,32.129177
2020-06-22,32.112362
2020-06-23,31.882013
2020-06-24,31.784637
2020-06-25,30.616192
2020-06-26,29.891888
2020-06-27,28.381035
2020-06-28,28.645302
2020-06-29,29.968748
2020-06-30,29.606874
2020-07-01,30.350899
2020-07-02,28.738804
2020-07-03,29.022453
2020-07-04,30.022461
2020-07-05,29.114998
2020-07-06,28.49728
2020-07-07,28.464399
2020-07-08,28.270979
2020-07-09,27.194149
2020-07-10,27.306507
2020-07-11,27.029427
2020-07-12,27.237303
2020-07-13,27.251696
2020-07-14,27.34523
2020-07-15,26.738123
2020-07-16,26.95521
2020-07-17,26.631943
2020-07-18,27.188744
2020-07-19,26.867537
2020-07-20,27.058878
2020-07-21,28.956589
2020-07-22,29.375803
2020-07-23,28.027451
2020-07-24,26.122204
2020-07-25,26.436069
2020-07-26,26.955631
2020-07-27,27.473513
2020-07-28,26.845837
2020-07-29,26.652205
2020-07-30,26.770168
2020-07-31,27.128038
2020-08-01,27.51959
2020-08-02,26.082813
2020-08-03,26.851126
2020-08-04,26.570646
2020-08-05,27.083498
2020-08-06,25.054445
2020-08-07,26.96513
2020-08-08,27.560129
2020-08-09,27.519468
2020-08-10,27.112207
2020-08-11,26.818415
2020-08-12,72.800499
2020-08-13,65.495659
2020-08-14,60.373714
2020-08-15,58.939213
2020-08-16,65.745224
2020-08-17,70.600555
2020-08-18,60.542706
2020-08-19,55.896427
2020-08-20,61.208832
2020-08-21,55.498405
2020-08-22,62.272701
2020-08-23,57.430534
2020-08-24,58.807129
2020-08-25,55.253284
2020-08-26,57.227463
2020-08-27,66.748741
2020-08-28,71.394714
2020-08-29,69.087639
2020-08-30,67.313225
2020-08-31,71.594078
2020-09-01,66.730515
2020-09-02,64.119583
2020-09-03,53.427792
2020-09-04,56.470669
2020-09-05,49.305351
2020-09-06,50.064632
2020-09-07,49.061855
2020-09-08,47.44659
2020-09-09,47.82708
2020-09-10,48.177872
2020-09-11,47.836037
2020-09-12,49.743645
2020-09-13,46.93832
2020-09-14,46.552971
2020-09-15,46.576515
2020-09-16,43.22015
2020-09-17,42.195354
2020-09-18,38.574306
2020-09-19,38.674873
2020-09-20,44.062672
2020-09-21,41.639828
2020-09-22,40.886211
2020-09-23,39.219303
2020-09-24,41.998825
2020-09-25,41.667107
2020-09-26,42.000183
2020-09-27,42.63842
2020-09-28,41.880177
2020-09-29,41.054665
2020-09-30,40.998367
2020-10-01,40.773106
2020-10-02,38.010361
2020-10-03,38.266865
2020-10-04,38.556664
2020-10-05,38.272247
2020-10-06,36.081337
2020-10-07,36.553612
2020-10-08,36.09156
2020-10-09,37.811737
2020-10-10,37.983349
2020-10-11,37.945881
2020-10-12,40.985207
2020-10-13,41.615868
2020-10-14,39.477978
2020-10-15,38.942497
2020-10-16,37.377007
2020-10-17,37.722443
2020-10-18,37.998699
2020-10-19,38.164436
2020-10-20,34.733135
2020-10-21,35.042721
2020-10-22,35.200085
2020-10-23,34.620262
2020-10-24,34.481171
2020-10-25,34.13863
2020-10-26,34.360107
2020-10-27,33.034641
2020-10-28,33.343834
2020-10-29,31.851248
2020-10-30,31.669909
2020-10-31,30.889944
2020-11-01,31.055567
2020-11-02,30.080055
2020-11-03,33.812641
2020-11-04,31.660801
2020-11-05,30.575285
2020-11-06,31.353895
2020-11-07,29.779743
2020-11-08,30.204308
2020-11-09,30.241558
2020-11-10,31.182734
2020-11-11,31.969467
2020-11-12,30.893188
2020-11-13,31.822569
2020-11-14,31.294273
2020-11-15,31.263071
2020-11-16,31.120264
2020-11-17,31.685143
2020-11-18,31.119724
2020-11-19,30.795181
2020-11-20,31.294777
2020-11-21,35.596401
2020-11-22,42.364594
2020-11-23,44.50721
2020-11-24,42.609905
2020-11-25,38.379997
2020-11-26,36.586639
2020-11-27,35.354069
2020-11-28,49.601677
2020-11-29,46.144791
2020-11-30,43.548515
2020-12-01,40.434662
2020-12-02,41.035198
2020-12-03,40.344318
2020-12-04,38.374416
2020-12-05,40.076229
2020-12-06,39.874405
2020-12-07,39.045036
2020-12-08,36.418587
2020-12-09,36.614655
2020-12-10,34.15427
2020-12-11,33.633141
2020-12-12,33.845436
2020-12-13,37.099102
2020-12-14,36.568295
2020-12-15,34.493412
2020-12-16,34.601906
2020-12-17,34.824375
2020-12-18,34.62904
2020-12-19,37.442268
2020-12-20,34.531082
2020-12-21,32.823086
2020-12-22,32.51897
2020-12-23,28.434519
2020-12-24,30.700787
2020-12-25,31.132568
2020-12-26,30.252766
2020-12-27,30.154188
2020-12-28,30.773567
2020-12-29,30.246487
2020-12-30,29.429693
2020-12-31,28.510124
2021-01-01,29.213737
2021-01-02,28.735258
2021-01-03,30.314417
2021-01-04,35.71994
2021-01-05,36.200966
2021-01-06,36.338066
2021-01-07,35.871868
2021-01-08,33.780571
2021-01-09,35.600838
2021-01-10,35.046509
2021-01-11,33.914307
2021-01-12,34.597477
2021-01-13,35.968678
2021-01-14,35.02795
2021-01-15,34.413773
2021-01-16,36.171146
2021-01-17,35.424938
2021-01-18,38.468796
