Date,Close
2018-09-29,2.672407
2018-09-30,2.839992
2018-10-01,2.837337
2018-10-02,2.744447
2018-10-03,2.921309
2018-10-04,3.559185
2018-10-05,3.749205
2018-10-06,3.844691
2018-10-07,5.063163
2018-10-08,4.65167
2018-10-09,4.068977
2018-10-10,4.175875
2018-10-11,3.497551
2018-10-12,3.331975
2018-10-13,3.224103
2018-10-14,3.260184
2018-10-15,3.264865
2018-10-16,3.147274
2018-10-17,3.063593
2018-10-18,4.884722
2018-10-19,4.044639
2018-10-20,4.071382
2018-10-21,4.056787
2018-10-22,4.313778
2018-10-23,4.065132
2018-10-24,3.915176
2018-10-25,4.171491
2018-10-26,4.549916
2018-10-27,4.40013
2018-10-28,4.333499
2018-10-29,4.000492
2018-10-30,4.2844
2018-10-31,4.438542
2018-11-01,4.432544
2018-11-02,4.263889
2018-11-03,4.167147
2018-11-04,4.115779
2018-11-05,4.03939
2018-11-06,4.15707
2018-11-07,4.20048
2018-11-08,4.14858
2018-11-09,3.642894
2018-11-10,3.774938
2018-11-11,3.44455
2018-11-12,3.350028
2018-11-13,3.401242
2018-11-14,3.039392
2018-11-15,2.809575
2018-11-16,2.734686
2018-11-17,2.729063
2018-11-18,2.875362
2018-11-19,2.291598
2018-11-20,2.319552
2018-11-21,2.285757
2018-11-22,2.224634
2018-11-23,2.28552
2018-11-24,1.977411
2018-11-25,1.890017
2018-11-26,1.789642
2018-11-27,1.850711
2018-11-28,1.964622
2018-11-29,2.60069
2018-11-30,2.172061
2018-12-01,2.335965
2018-12-02,2.479516
2018-12-03,2.534339
2018-12-04,3.003605
2018-12-05,2.565948
2018-12-06,2.164583
2018-12-07,2.358692
2018-12-08,2.406462
2018-12-09,2.432213
2018-12-10,2.424783
2018-12-11,2.429167
2018-12-12,2.42835
2018-12-13,2.659251
2018-12-14,2.557745
2018-12-15,2.311188
2018-12-16,2.389268
2018-12-17,2.822134
2018-12-18,2.732196
2018-12-19,3.201031
2018-12-20,3.015171
2018-12-21,2.710593
2018-12-22,2.49786
2018-12-23,2.72859
2018-12-24,2.811464
2018-12-25,2.524559
2018-12-26,2.53934
2018-12-27,2.359603
2018-12-28,2.374972
2018-12-29,2.370378
2018-12-30,2.263081
2018-12-31,1.999584
2019-01-01,2.079835
2019-01-02,2.331385
2019-01-03,2.334406
2019-01-04,2.297826
2019-01-05,2.293617
2019-01-06,2.558442
2019-01-07,2.449017
2019-01-08,2.442807
2019-01-09,2.384217
2019-01-10,2.452847
2019-01-11,2.579868
2019-01-12,2.607094
2019-01-13,2.434477
2019-01-14,2.62821
2019-01-15,2.834577
2019-01-16,2.718962
2019-01-17,2.848068
2019-01-18,2.964351
2019-01-19,3.033623
2019-01-20,2.907916
2019-01-21,2.815544
2019-01-22,2.918751
2019-01-23,3.201401
2019-01-24,3.169
2019-01-25,3.126742
2019-01-26,3.06376
2019-01-27,2.962585
2019-01-28,2.883994
2019-01-29,2.984999
2019-01-30,2.843924
2019-01-31,2.733954
2019-02-01,2.960743
2019-02-02,3.125408
2019-02-03,3.037242
2019-02-04,2.971672
2019-02-05,2.99278
2019-02-06,3.011441
2019-02-07,2.951549
2019-02-08,3.264153
2019-02-09,3.080348
2019-02-10,3.158482
2019-02-11,3.07714
2019-02-12,3.157141
2019-02-13,3.107534
2019-02-14,3.265932
2019-02-15,3.217846
2019-02-16,3.160275
2019-02-17,3.288648
2019-02-18,3.353289
2019-02-19,3.307879
2019-02-20,3.364984
2019-02-21,3.264182
2019-02-22,3.290729
2019-02-23,3.330815
2019-02-24,3.047368
2019-02-25,3.253741
2019-02-26,3.262632
2019-02-27,3.710833
2019-02-28,3.802656
2019-03-01,3.93682
2019-03-02,3.977916
2019-03-03,4.203467
2019-03-04,4.052931
2019-03-05,4.099113
2019-03-06,4.360666
2019-03-07,4.554561
2019-03-08,4.54403
2019-03-09,4.503398
2019-03-10,4.648363
2019-03-11,4.954924
2019-03-12,4.79214
2019-03-13,4.633408
2019-03-14,4.78726
2019-03-15,4.693909
2019-03-16,4.79498
2019-03-17,4.747201
2019-03-18,4.779671
2019-03-19,4.744907
2019-03-20,4.574094
2019-03-21,5.86018
2019-03-22,7.059771
2019-03-23,6.490151
2019-03-24,6.724111
2019-03-25,6.471294
2019-03-26,7.371644
2019-03-27,7.84923
2019-03-28,7.248489
2019-03-29,6.798936
2019-03-30,7.288537
2019-03-31,7.100993
2019-04-01,7.705328
2019-04-02,8.31307
2019-04-03,9.499052
2019-04-04,8.833947
2019-04-05,8.557471
2019-04-06,8.351946
2019-04-07,8.716843
2019-04-08,8.609407
2019-04-09,8.143302
2019-04-10,7.84296
2019-04-11,7.700795
2019-04-12,7.803003
2019-04-13,7.488615
2019-04-14,7.446823
2019-04-15,7.522328
2019-04-16,8.654117
2019-04-17,7.704502
2019-04-18,8.233274
2019-04-19,7.772522
2019-04-20,8.095208
2019-04-21,7.984937
2019-04-22,7.872359
2019-04-23,8.32017
2019-04-24,8.079553
2019-04-25,7.476462
2019-04-26,7.724242
2019-04-27,7.621021
2019-04-28,8.041005
2019-04-29,7.748373
2019-04-30,7.812349
2019-05-01,8.025936
2019-05-02,8.399676
2019-05-03,9.304458
2019-05-04,9.269389
2019-05-05,8.736473
2019-05-06,8.902528
2019-05-07,8.859676
2019-05-08,8.778204
2019-05-09,8.773717
2019-05-10,8.763829
2019-05-11,9.273053
2019-05-12,8.962379
2019-05-13,9.522395
2019-05-14,8.478646
2019-05-15,8.68808
2019-05-16,8.057626
2019-05-17,7.09593
2019-05-18,6.776551
2019-05-19,6.802262
2019-05-20,6.953576
2019-05-21,7.123989
2019-05-22,7.19988
2019-05-23,7.745751
2019-05-24,8.026454
2019-05-25,8.139974
2019-05-26,8.671427
2019-05-27,8.493624
2019-05-28,8.255544
2019-05-29,7.822016
2019-05-30,7.58824
2019-05-31,8.012657
2019-06-01,8.019791
2019-06-02,8.198677
2019-06-03,7.361589
2019-06-04,6.936788
2019-06-05,7.110205
2019-06-06,6.996037
2019-06-07,7.080396
2019-06-08,5.830243
2019-06-09,5.558346
2019-06-10,6.317494
2019-06-11,6.584545
2019-06-12,6.768249
2019-06-13,7.797028
2019-06-14,7.909976
2019-06-15,7.353282
2019-06-16,6.979434
2019-06-17,7.428534
2019-06-18,7.004126
2019-06-19,7.467944
2019-06-20,7.142407
2019-06-21,7.443367
2019-06-22,6.703134
2019-06-23,6.212749
2019-06-24,5.814806
2019-06-25,6.168981
2019-06-26,5.998644
2019-06-27,5.493523
2019-06-28,6.394322
2019-06-29,6.11817
2019-06-30,5.606317
2019-07-01,5.642915
2019-07-02,5.690917
2019-07-03,5.99899
2019-07-04,5.134245
2019-07-05,5.521463
2019-07-06,5.381248
2019-07-07,5.77619
2019-07-08,5.778118
2019-07-09,6.338842
2019-07-10,5.527109
2019-07-11,5.276913
2019-07-12,5.678385
2019-07-13,5.393154
2019-07-14,5.134251
2019-07-15,5.848544
2019-07-16,4.950698
2019-07-17,5.055303
2019-07-18,5.88361
2019-07-19,5.891787
2019-07-20,6.131844
2019-07-21,5.679418
2019-07-22,5.260841
2019-07-23,5.309997
2019-07-24,5.521153
2019-07-25,5.57999
2019-07-26,5.569282
2019-07-27,5.324189
2019-07-28,5.425041
2019-07-29,5.283464
2019-07-30,5.153281
2019-07-31,5.321173
2019-08-01,6.139889
2019-08-02,5.902266
2019-08-03,6.042939
2019-08-04,5.967669
2019-08-05,6.206322
2019-08-06,5.728604
2019-08-07,5.242503
2019-08-08,4.823742
2019-08-09,4.475249
2019-08-10,4.439565
2019-08-11,4.931955
2019-08-12,4.655623
2019-08-13,4.843047
2019-08-14,4.521622
2019-08-15,4.777902
2019-08-16,4.419109
2019-08-17,4.577892
2019-08-18,4.233581
2019-08-19,4.837435
2019-08-20,4.742281
2019-08-21,4.42161
2019-08-22,4.186747
2019-08-23,4.448761
2019-08-24,4.346777
2019-08-25,4.32084
2019-08-26,4.364302
2019-08-27,4.376213
2019-08-28,3.761015
2019-08-29,3.863159
2019-08-30,4.067371
2019-08-31,4.285773
2019-09-01,4.163105
2019-09-02,4.349017
2019-09-03,4.47848
2019-09-04,4.657741
2019-09-05,4.192111
2019-09-06,4.112449
2019-09-07,4.429918
2019-09-08,4.519422
2019-09-09,4.418885
2019-09-10,4.268418
2019-09-11,4.252511
2019-09-12,4.428775
2019-09-13,4.419655
2019-09-14,4.52247
2019-09-15,4.377675
2019-09-16,4.427687
2019-09-17,4.347819
2019-09-18,4.325913
2019-09-19,4.604095
2019-09-20,4.50334
2019-09-21,4.457741
2019-09-22,4.533844
2019-09-23,4.465721
2019-09-24,3.941384
2019-09-25,4.28563
2019-09-26,4.359896
2019-09-27,4.298461
2019-09-28,4.103961
2019-09-29,3.800513
2019-09-30,3.965682
2019-10-01,4.328325
2019-10-02,4.016996
2019-10-03,4.507629
2019-10-04,4.687314
2019-10-05,4.7523
2019-10-06,4.700898
2019-10-07,4.844079
2019-10-08,5.105311
2019-10-09,5.109595
2019-10-10,5.015821
2019-10-11,5.091625
2019-10-12,4.960367
2019-10-13,5.083768
2019-10-14,5.162586
2019-10-15,4.865492
2019-10-16,4.633004
2019-10-17,4.459843
2019-10-18,3.80869
2019-10-19,3.859257
2019-10-20,3.981623
2019-10-21,3.556436
2019-10-22,3.340873
2019-10-23,3.273694
2019-10-24,3.153935
2019-10-25,3.610671
2019-10-26,3.401345
2019-10-27,3.461479
2019-10-28,3.29529
2019-10-29,3.532239
2019-10-30,3.904515
2019-10-31,5.582455
2019-11-01,4.836685
2019-11-02,4.635746
2019-11-03,4.409455
2019-11-04,4.55502
2019-11-05,4.95387
2019-11-06,4.770275
2019-11-07,5.128121
2019-11-08,6.103084
2019-11-09,6.724885
2019-11-10,6.964227
2019-11-11,7.162387
2019-11-12,6.929839
2019-11-13,7.09421
2019-11-14,6.937042
2019-11-15,6.754849
2019-11-16,6.761462
2019-11-17,6.670335
2019-11-18,6.780514
2019-11-19,6.9943
2019-11-20,7.167475
2019-11-21,6.006019
2019-11-22,5.680739
2019-11-23,5.734631
2019-11-24,5.34934
2019-11-25,5.009139
2019-11-26,4.851436
2019-11-27,5.802749
2019-11-28,5.613042
2019-11-29,6.358045
2019-11-30,5.705342
2019-12-01,5.596224
2019-12-02,5.685279
2019-12-03,5.363899
2019-12-04,5.166407
2019-12-05,5.232685
2019-12-06,5.567825
2019-12-07,5.717673
2019-12-08,5.851743
2019-12-09,5.783235
2019-12-10,5.645244
2019-12-11,6.160901
2019-12-12,6.067043
2019-12-13,5.956598
2019-12-14,5.799636
2019-12-15,5.470674
2019-12-16,5.292689
2019-12-17,4.945645
2019-12-18,5.111527
2019-12-19,5.318004
2019-12-20,5.270297
2019-12-21,5.467396
2019-12-22,5.915069
2019-12-23,5.747624
2019-12-24,5.757666
2019-12-25,5.744919
2019-12-26,5.648908
2019-12-27,5.669972
2019-12-28,5.632271
2019-12-29,5.803661
2019-12-30,5.847729
2019-12-31,5.650701
2020-01-01,5.671258
2020-01-02,5.586965
2020-01-03,5.797815
2020-01-04,6.020402
2020-01-05,6.074998
2020-01-06,6.225218
2020-01-07,6.178989
2020-01-08,6.134412
2020-01-09,6.098649
2020-01-10,6.296485
2020-01-11,6.407093
2020-01-12,6.506089
2020-01-13,5.855074
2020-01-14,5.281216
2020-01-15,5.530887
2020-01-16,5.558349
2020-01-17,5.392709
2020-01-18,5.416741
2020-01-19,5.28219
2020-01-20,5.232875
2020-01-21,5.323144
2020-01-22,5.342611
2020-01-23,5.154057
2020-01-24,5.154364
2020-01-25,5.221125
2020-01-26,5.627607
2020-01-27,5.709705
2020-01-28,5.842292
2020-01-29,5.762941
2020-01-30,5.877453
2020-01-31,5.647939
2020-02-01,5.476503
2020-02-02,5.476166
2020-02-03,5.522248
2020-02-04,5.326403
2020-02-05,5.527169
2020-02-06,5.548912
2020-02-07,5.771361
2020-02-08,5.704101
2020-02-09,5.828265
2020-02-10,5.55556
2020-02-11,5.438529
2020-02-12,5.862833
2020-02-13,4.779391
2020-02-14,4.748041
2020-02-15,4.644643
2020-02-16,4.660036
2020-02-17,4.516459
2020-02-18,5.089831
2020-02-19,4.846126
2020-02-20,9.41175
2020-02-21,9.462194
2020-02-22,8.992237
2020-02-23,8.253678
2020-02-24,7.526462
2020-02-25,7.894067
2020-02-26,6.867154
2020-02-27,7.027785
2020-02-28,7.366505
2020-02-29,7.867095
2020-03-01,7.839213
2020-03-02,8.227014
2020-03-03,8.42142
2020-03-04,8.786201
2020-03-05,9.007021
2020-03-06,9.069879
2020-03-07,8.451264
2020-03-08,7.444568
2020-03-09,7.171851
2020-03-10,7.3205
2020-03-11,7.389991
2020-03-12,4.313819
2020-03-13,5.682129
2020-03-14,5.321838
2020-03-15,5.157895
2020-03-16,4.520488
2020-03-17,4.917341
2020-03-18,4.806705
2020-03-19,13.203266
2020-03-20,12.13375
2020-03-21,11.856445
2020-03-22,10.959966
2020-03-23,11.602648
2020-03-24,12.217526
2020-03-25,12.681958
2020-03-26,15.160286
2020-03-27,14.351078
2020-03-28,14.598409
2020-03-29,13.639375
2020-03-30,14.660496
2020-03-31,14.704413
2020-04-01,15.22583
2020-04-02,15.014574
2020-04-03,15.349876
2020-04-04,15.790494
2020-04-05,15.746023
2020-04-06,15.641582
2020-04-07,15.267802
2020-04-08,15.641872
2020-04-09,15.716335
2020-04-10,15.414729
2020-04-11,15.631554
2020-04-12,15.828256
2020-04-13,15.706103
2020-04-14,16.121857
2020-04-15,15.758806
2020-04-16,16.580172
2020-04-17,16.865345
2020-04-18,18.387199
2020-04-19,21.481882
2020-04-20,19.086683
2020-04-21,19.60067
2020-04-22,20.543026
2020-04-23,20.157717
2020-04-24,19.383385
2020-04-25,19.255468
2020-04-26,19.443998
2020-04-27,19.468222
2020-04-28,19.389557
2020-04-29,21.242386
2020-04-30,19.026436
2020-05-01,19.911306
2020-05-02,19.83326
2020-05-03,19.142618
2020-05-04,20.628756
2020-05-05,22.183739
2020-05-06,29.354137
2020-05-07,27.772245
2020-05-08,31.507772
2020-05-09,31.082693
2020-05-10,28.151686
2020-05-11,24.156096
2020-05-12,27.394388
2020-05-13,27.436583
2020-05-14,26.802101
2020-05-15,23.792795
2020-05-16,24.23752
2020-05-17,26.73502
2020-05-18,25.107574
2020-05-19,24.167206
2020-05-20,22.944052
2020-05-21,20.577929
2020-05-22,24.63306
2020-05-23,24.52232
2020-05-24,22.762741
2020-05-25,21.549629
2020-05-26,21.500656
2020-05-27,22.533094
2020-05-28,22.537716
2020-05-29,20.886318
2020-05-30,21.799467
2020-05-31,20.942848
2020-06-01,21.194744
2020-06-02,20.023029
2020-06-03,21.030966
2020-06-04,21.730873
2020-06-05,21.604254
2020-06-06,21.776066
2020-06-07,21.797779
2020-06-08,21.767282
2020-06-09,21.779358
2020-06-10,23.172281
2020-06-11,21.438482
2020-06-12,22.123186
2020-06-13,22.812698
2020-06-14,23.337025
2020-06-15,22.167004
2020-06-16,22.453007
2020-06-17,22.299259
2020-06-18,21.58622
2020-06-19,20.929995
2020-06-20,21.439215
2020-06-21,21.111416
2020-06-22,21.086382
2020-06-23,20.810778
2020-06-24,20.705816
2020-06-25,20.010529
2020-06-26,19.467857
2020-06-27,18.484291
2020-06-28,18.658899
2020-06-29,19.510706
2020-06-30,19.413349
2020-07-01,19.845695
2020-07-02,18.844702
2020-07-03,19.04274
2020-07-04,19.702957
2020-07-05,19.102127
2020-07-06,18.605661
2020-07-07,18.555639
2020-07-08,18.446564
2020-07-09,17.738974
2020-07-10,17.773558
2020-07-11,17.603012
2020-07-12,17.709509
2020-07-13,17.648113
2020-07-14,17.622299
2020-07-15,17.337595
2020-07-16,17.436441
2020-07-17,17.159752
2020-07-18,17.517097
2020-07-19,17.294464
2020-07-20,17.460436
2020-07-21,18.668795
2020-07-22,18.928501
2020-07-23,18.031984
2020-07-24,16.702133
2020-07-25,16.905985
2020-07-26,17.241419
2020-07-27,17.501104
2020-07-28,17.121138
2020-07-29,16.953562
2020-07-30,16.808357
2020-07-31,17.172823
2020-08-01,17.420685
2020-08-02,16.524694
2020-08-03,17.046362
2020-08-04,16.913185
2020-08-05,17.196772
2020-08-06,15.840018
2020-08-07,17.088202
2020-08-08,17.465654
2020-08-09,17.445404
2020-08-10,17.295444
2020-08-11,17.168331
2020-08-12,46.611176
2020-08-13,41.919399
2020-08-14,38.425304
2020-08-15,37.51244
2020-08-16,41.854324
2020-08-17,44.965103
2020-08-18,38.508984
2020-08-19,35.718922
2020-08-20,39.139549
2020-08-21,35.71019
2020-08-22,40.070778
2020-08-23,36.929211
2020-08-24,37.722565
2020-08-25,35.457966
2020-08-26,36.780769
2020-08-27,43.038536
2020-08-28,45.783092
2020-08-29,44.298214
2020-08-30,43.171036
2020-08-31,45.997192
2020-09-01,42.868103
2020-09-02,41.483364
2020-09-03,34.342079
2020-09-04,36.517399
2020-09-05,31.883865
2020-09-06,32.350376
2020-09-07,31.698977
2020-09-08,30.455568
2020-09-09,30.807014
2020-09-10,30.88702
2020-09-11,30.642942
2020-09-12,31.862358
2020-09-13,30.073702
2020-09-14,29.769341
2020-09-15,29.802589
2020-09-16,27.779533
2020-09-17,27.077831
2020-09-18,24.671211
2020-09-19,24.736504
2020-09-20,28.180101
2020-09-21,26.606953
2020-09-22,26.26269
2020-09-23,25.131058
2020-09-24,26.947666
2020-09-25,26.76454
2020-09-26,26.971863
2020-09-27,27.387346
2020-09-28,26.848503
2020-09-29,26.122761
2020-09-30,26.277029
2020-10-01,26.129913
2020-10-02,24.371893
2020-10-03,24.536362
2020-10-04,24.748522
2020-10-05,24.483936
2020-10-06,23.076843
2020-10-07,23.430565
2020-10-08,23.249849
2020-10-09,24.367544
2020-10-10,24.473991
2020-10-11,24.455393
2020-10-12,26.459814
2020-10-13,26.969534
2020-10-14,25.557901
2020-10-15,25.146671
2020-10-16,24.181372
2020-10-17,24.407913
2020-10-18,24.602476
2020-10-19,24.586311
2020-10-20,22.380159
2020-10-21,22.476307
2020-10-22,22.677414
2020-10-23,22.234644
2020-10-24,22.145315
2020-10-25,21.914854
2020-10-26,22.032452
2020-10-27,21.254381
2020-10-28,21.320095
2020-10-29,20.482983
2020-10-30,20.362793
2020-10-31,19.857775
2020-11-01,19.954153
2020-11-02,19.545296
2020-11-03,21.939354
2020-11-04,20.555735
2020-11-05,19.775789
2020-11-06,20.215324
2020-11-07,19.199986
2020-11-08,19.501722
2020-11-09,19.660645
2020-11-10,20.246912
2020-11-11,20.782276
2020-11-12,19.920498
2020-11-13,20.47933
2020-11-14,20.139347
2020-11-15,20.112057
2020-11-16,20.067139
2020-11-17,20.378532
2020-11-18,20.071548
2020-11-19,19.828918
2020-11-20,20.159367
2020-11-21,22.93067
2020-11-22,27.286051
2020-11-23,28.74485
2020-11-24,27.551956
2020-11-25,24.770123
2020-11-26,23.589851
2020-11-27,22.747749
2020-11-28,31.913019
2020-11-29,29.689217
2020-11-30,28.078451
2020-12-01,25.898067
2020-12-02,26.222603
2020-12-03,25.813967
2020-12-04,24.765741
2020-12-05,25.858589
2020-12-06,25.739094
2020-12-07,25.180735
2020-12-08,23.465391
2020-12-09,23.631409
2020-12-10,22.073833
2020-12-11,21.747269
2020-12-12,21.880651
2020-12-13,23.978746
2020-12-14,23.587479
2020-12-15,22.346857
2020-12-16,22.25634
2020-12-17,22.306057
2020-12-18,22.092539
2020-12-19,23.885939
2020-12-20,22.072784
2020-12-21,20.87289
2020-12-22,20.696016
2020-12-23,18.154861
2020-12-24,19.590845
2020-12-25,19.833729
2020-12-26,19.273228
2020-12-27,19.241379
2020-12-28,19.605318
2020-12-29,19.250269
2020-12-30,18.765219
2020-12-31,18.334091
2021-01-01,18.879591
2021-01-02,18.601391
2021-01-03,19.448872
2021-01-04,22.808636
2021-01-05,23.22061
2021-01-06,23.252056
2021-01-07,23.0471
2021-01-08,21.776241
2021-01-09,22.949888
2021-01-10,22.594406
2021-01-11,21.832315
2021-01-12,22.300453
2021-01-13,23.291416
2021-01-14,22.792679
2021-01-15,22.366932
2021-01-16,23.509119
2021-01-17,22.987135
2021-01-18,24.982533
